Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030375,"Dogfish and other sharks, frozen, whole",8,Weight in kilograms,236531,,,,236531,,382398,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030378,"Hake, frozen, whole",8,Weight in kilograms,414375,,,,414375,,595193,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030379,"Fish nes, frozen, whole",8,Weight in kilograms,28309855,,,,28309855,,65669235,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030379,"Fish nes, frozen, whole",8,Weight in kilograms,3407250,,,,3407250,,2763888,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030380,"Fish livers and roes, frozen",8,Weight in kilograms,3811875,,,,3811875,,43508706,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030410,"Fish fillet or meat, fresh or chilled, not liver, roe",8,Weight in kilograms,3042500,,,,3042500,,23950309,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030420,"Fish fillets, frozen",8,Weight in kilograms,3550500,,,,3550500,,17572697,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030420,"Fish fillets, frozen",8,Weight in kilograms,1437,,,,1437,,12399,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030490,"Fish meat & mince, except liver, roe & fillets, froze",8,Weight in kilograms,12056316,,,,12056316,,64619910,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030490,"Fish meat & mince, except liver, roe & fillets, froze",8,Weight in kilograms,1247562,,,,1247562,,4771525,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030520,"Livers and roes, dried, smoked, salted or in brine",8,Weight in kilograms,1025562,,,,1025562,,15136524,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030520,"Livers and roes, dried, smoked, salted or in brine",8,Weight in kilograms,1000,,,,1000,,60766,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030541,"Salmon, smoked, including fillets",8,Weight in kilograms,3250,,,,3250,,153520,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030559,"Dried fish, other than cod, not smoked",8,Weight in kilograms,16210,,,,16210,,134813,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030569,"Fish nes, salted or in brine, not dried or smoked",8,Weight in kilograms,30503,,,,30503,,109289,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030613,"Shrimps and prawns, frozen",8,Weight in kilograms,1168687,,,,1168687,,12850928,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030613,"Shrimps and prawns, frozen",8,Weight in kilograms,6187,,,,6187,,57262,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030614,"Crabs, frozen",8,Weight in kilograms,334250,,,,334250,,2376565,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030614,"Crabs, frozen",8,Weight in kilograms,74945,,,,74945,,430609,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030619,"Crustaceans nes, frozen,",8,Weight in kilograms,4125,,,,4125,,30040,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030619,"Crustaceans nes, frozen,",8,Weight in kilograms,33390,,,,33390,,4343,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030623,"Shrimps and prawns, not frozen",8,Weight in kilograms,124125,,,,124125,,2018835,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030623,"Shrimps and prawns, not frozen",8,Weight in kilograms,30,,,,30,,2821,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030624,"Crabs, not frozen",8,Weight in kilograms,2851062,,,,2851062,,20929934,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030624,"Crabs, not frozen",8,Weight in kilograms,46308,,,,46308,,411460,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030629,"Crustaceans nes, not frozen",8,Weight in kilograms,320,,,,320,,5692,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030710,Oysters,8,Weight in kilograms,6677339,,,,6677339,,39387540,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030729,"Scallops other than live, fresh or chilled",8,Weight in kilograms,158148,,,,158148,,503887,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030749,"Cuttle fish, squid, frozen, dried, salted or in brine",8,Weight in kilograms,589062,,,,589062,,4012898,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030749,"Cuttle fish, squid, frozen, dried, salted or in brine",8,Weight in kilograms,918375,,,,918375,,1326311,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030751,"Octopus, live, fresh or chilled",8,Weight in kilograms,427062,,,,427062,,3246869,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030759,"Octopus, frozen, dried, salted or in brine",8,Weight in kilograms,796,,,,796,,9966,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030791,"Aquatic invertebrates nes, fresh or chilled, live",8,Weight in kilograms,27411464,,,,27411464,,179965750,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030791,"Aquatic invertebrates nes, fresh or chilled, live",8,Weight in kilograms,70863,,,,70863,,381663,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030799,"Aquatic invertebrates nes, frozen or preserved",8,Weight in kilograms,4639089,,,,4639089,,44248791,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030799,"Aquatic invertebrates nes, frozen or preserved",8,Weight in kilograms,2515062,,,,2515062,,3956853,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,040110,Milk not concentrated nor sweetened < 1% fat,7,Volume in litres,174,,,,179,,23522,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,040210,Milk powder < 1.5% fat,8,Weight in kilograms,179,,,,179,,10929,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,040221,Milk and cream powder unsweetened < 1.5% fat,8,Weight in kilograms,398,,,,398,,1514,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,040229,Milk and cream powder sweetened < 1.5% fat,8,Weight in kilograms,796,,,,796,,6637,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,040299,Milk and cream nes sweetened or concentrated,7,Volume in litres,471,,,,457,,3259,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,040390,"Buttermilk, curdled milk, cream, kephir, etc.",7,Volume in litres,29,,,,30,,1537,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,040410,Whey,7,Volume in litres,500,,,,500,,65340,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,040630,"Cheese processed, not grated or powdered",8,Weight in kilograms,671,,,,671,,6066,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,040900,"Honey, natural",8,Weight in kilograms,656,,,,656,,6812,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,040900,"Honey, natural",8,Weight in kilograms,20,,,,20,,5695,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,041000,Edible products of animal origin nes,8,Weight in kilograms,3000,,,,3000,,89054,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,050290,Hair & waste of badger and of other brush making hair,8,Weight in kilograms,464,,,,464,,36912,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,050290,Hair & waste of badger and of other brush making hair,8,Weight in kilograms,30,,,,30,,2635,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,050300,"Horsehair, waste",8,Weight in kilograms,195,,,,195,,19339,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,050300,"Horsehair, waste",8,Weight in kilograms,757,,,,757,,19498,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,050400,"Guts, bladders and stomachs of animals except fish",8,Weight in kilograms,46898,,,,46898,,51376,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,050510,Feathers and down used for stuffing,8,Weight in kilograms,311312,,,,311312,,9483842,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,050510,Feathers and down used for stuffing,8,Weight in kilograms,1062,,,,1062,,76693,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,050590,"Feathers, down, etc. of birds, except for stuffing",8,Weight in kilograms,472,,,,472,,19787,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,050690,Bones and horn-cores unworked or simply worked nes,8,Weight in kilograms,648,,,,648,,2352,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,050690,Bones and horn-cores unworked or simply worked nes,8,Weight in kilograms,45968,,,,45968,,175669,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,050790,"Whalebone, horns, etc unworked or simply prepared nes",8,Weight in kilograms,2125,,,,2125,,48593,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,050790,"Whalebone, horns, etc unworked or simply prepared nes",8,Weight in kilograms,8,,,,8,,8197,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,050800,"Coral,seashell,cuttle bone,etc, unworked,powder,waste",8,Weight in kilograms,1693750,,,,1693750,,2472647,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,050800,"Coral,seashell,cuttle bone,etc, unworked,powder,waste",8,Weight in kilograms,2432437,,,,2432437,,2235014,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,051000,"Ambergris, civet, musk, etc for pharmaceutical use",8,Weight in kilograms,69144,,,,69144,,186932,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,051000,"Ambergris, civet, musk, etc for pharmaceutical use",8,Weight in kilograms,49,,,,49,,86576,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,051110,Semen bovine,8,Weight in kilograms,210,,,,210,,76173,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,051191,"Fish, shellfish and crustaceans (non-food)",8,Weight in kilograms,3861625,,,,3861625,,3562729,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,051191,"Fish, shellfish and crustaceans (non-food)",8,Weight in kilograms,28246,,,,28246,,92256,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,051199,Animal products and domestic animal carcass (non-food,8,Weight in kilograms,5581335,,,,5581335,,568633,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,051199,Animal products and domestic animal carcass (non-food,8,Weight in kilograms,3125,,,,3125,,453694,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,060110,"Bulbs, tubers, corms, crowns and rhizomes, dormant",5,Number of items,998000,,,,0,,105822,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,060120,"Bulbs, tubers, corms etc in growth, chicory plants",5,Number of items,17000,,,,0,,12325,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,060210,"Cuttings and slips, not rooted",5,Number of items,59680,,,,0,,34441,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,060210,"Cuttings and slips, not rooted",5,Number of items,7000,,,,0,,2598,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,060220,"Trees, edible fruit or nut, shrubs and bushes",5,Number of items,15674,,,,0,,70055,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,060230,Rhododendrons and azaleas,5,Number of items,6316,,,,0,,39880,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,060240,Roses,5,Number of items,6860,,,,0,,16335,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,060299,"Plants, live (including their roots),nes",5,Number of items,66340,,,,0,,76579,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,060299,"Plants, live (including their roots),nes",5,Number of items,1709481,,,,0,,1059113,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,060310,"Cut flowers and flower buds for bouquets, etc., fresh",8,Weight in kilograms,4000,,,,4000,,39206,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,060410,"Mosses and lichens for bouquets, ornamental purposes",8,Weight in kilograms,3687,,,,3687,,14166,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,060491,"Foliage,branches, for bouquets, etc. - fresh",8,Weight in kilograms,714,,,,714,,9766,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,060499,"Foliage,branches, for bouquets, etc. - except fresh",8,Weight in kilograms,11250,,,,11250,,74070,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,070110,"Potatoes seed, fresh or chilled",8,Weight in kilograms,345000,,,,345000,,358156,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,070200,"Tomatoes, fresh or chilled",8,Weight in kilograms,9937,,,,9937,,22545,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,070310,"Onions and shallots, fresh or chilled",8,Weight in kilograms,269687,,,,269687,,153061,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,070390,"Leeks & other alliaceous vegetables, fresh or chilled",8,Weight in kilograms,107250,,,,107250,,261522,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,070490,"Edible brassicas nes, fresh or chilled",8,Weight in kilograms,8869195,,,,8869195,,5536874,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,070511,Cabbage lettuce (head lettuce) fresh or chilled,8,Weight in kilograms,16285,,,,16285,,27784,,,0
