Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030389,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,139852,,,,139852,,737775,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030389,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,2188847,,,,2188847,,4033497,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030399,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",8,Weight in kilograms,43963,,,,43963,,151311,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030449,"Fish fillets; fresh or chilled, other than fish of heading 0304.4",8,Weight in kilograms,6498,,,,6498,,306711,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030471,"Fish fillets; frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",8,Weight in kilograms,496,,,,496,,7908,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030487,"Fish fillets; frozen, tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis)",8,Weight in kilograms,296675,,,,296675,,3110019,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030487,"Fish fillets; frozen, tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis)",8,Weight in kilograms,508160,,,,508160,,12269530,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030491,"Fish meat, excluding fillets, whether or not minced; frozen, swordfish (Xiphias gladius)",8,Weight in kilograms,28588,,,,28588,,26278,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030497,"Fish meat, excluding fillets, whether or not minced; frozen, rays and skates (Rajidae)",8,Weight in kilograms,65809,,,,65809,,311370,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030520,"Fish; livers, roes and milt of fish, dried, smoked, salted or in brine",8,Weight in kilograms,25,,,,25,,1323,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030549,"Fish; smoked, whether or not cooked before or during smoking, n.e.c. in item no. 0305.4, includes fillets, but excludes edible fish offal",8,Weight in kilograms,25,,,,25,,264,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030563,"Fish; salted or in brine, not dried or smoked, other than edible fish offal, anchovies (Engrails spp.)",8,Weight in kilograms,247,,,,247,,3587,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030614,"Crustaceans; frozen, crabs, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",8,Weight in kilograms,1,,,,1,,138,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",8,Weight in kilograms,12,,,,12,,106,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",8,Weight in kilograms,613,,,,613,,33133,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030719,"Molluscs; oysters, whether in shell or not, dried, salted or in brine, smoked, cooked or not before or during the smoking process",8,Weight in kilograms,204,,,,204,,2126,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030743,"Molluscs; cuttle fish and squid, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, frozen",8,Weight in kilograms,46359,,,,46359,,254598,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030752,"Molluscs; octopus (Octopus spp.), frozen",8,Weight in kilograms,15815,,,,15815,,180366,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030772,"Molluscs; clams, cockles, ark shells (Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae), whether in shell or not, frozen",8,Weight in kilograms,586258,,,,586258,,2663414,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030779,"Molluscs; clams, cockle, ark shells (families Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae, Veneridae), whether in shell or not, dried, salted, in brine, smoked",8,Weight in kilograms,414,,,,414,,3966,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,040150,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 10%",8,Weight in kilograms,2852466,,,,2852466,,7861557,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,040299,"Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms",8,Weight in kilograms,2475,,,,2475,,17930,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,040410,"Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter",8,Weight in kilograms,2918950,,,,2918950,,2458224,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,040510,"Dairy produce; derived from milk, butter",8,Weight in kilograms,250,,,,250,,1297,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,040610,"Dairy produce; fresh cheese (including whey cheese), not fermented, and curd",8,Weight in kilograms,26121,,,,26121,,174549,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,040690,"Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406",8,Weight in kilograms,7558,,,,7558,,107677,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,040900,Honey; natural,8,Weight in kilograms,122,,,,122,,2047,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,050400,"Animal products; guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, chilled, frozen, salted, in brine, dried or smoked",8,Weight in kilograms,2946243,,,,2946243,,12306957,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,050800,"Animal products; coral and similar materials, shells of molluscs, crustaceans, echinoderms, cuttle-bone, unworked or simply prepared but not cut to shape, powder and waste thereof",8,Weight in kilograms,980,,,,980,,33476,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,060220,"Plants, live; edible fruit or nut trees, shrubs and bushes, grafted or not",5,Number of items,2500,,,,17300,,45708,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,060290,"Plants, live; n.e.c. in heading no. 0602",8,Weight in kilograms,6295,,,,6295,,76113,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,060290,"Plants, live; n.e.c. in heading no. 0602",8,Weight in kilograms,50789,,,,50789,,485614,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,060390,"Flowers, cut; flowers and flower buds of a kind suitable for bouquets or ornamental purposes, dried, dyed, bleached, impregnated or otherwise prepared",8,Weight in kilograms,2657,,,,2657,,109777,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,060490,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens; suitable for bouquets or for ornamental purposes, dried, dyed, bleached, impregnated or otherwise prepared",8,Weight in kilograms,0,,,,0,,98,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,060490,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens; suitable for bouquets or for ornamental purposes, dried, dyed, bleached, impregnated or otherwise prepared",8,Weight in kilograms,1932,,,,1932,,59789,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,070959,"Vegetables; truffles and mushrooms (other than of the genus Agaricus), fresh or chilled",8,Weight in kilograms,275208,,,,275208,,729216,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,070959,"Vegetables; truffles and mushrooms (other than of the genus Agaricus), fresh or chilled",8,Weight in kilograms,13,,,,13,,8508,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,070960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",8,Weight in kilograms,7,,,,7,,680,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,070992,"Vegetables; olives, fresh or chilled",8,Weight in kilograms,2659,,,,2659,,25911,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,26,,,,26,,3267,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,071010,"Vegetables; potatoes, uncooked or cooked by steaming or boiling in water, frozen",8,Weight in kilograms,51700,,,,51700,,41094,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,071022,"Vegetables, leguminous; beans (vigna spp., phaseolus spp.), shelled or unshelled, uncooked or cooked by steaming or boiling in water, frozen",8,Weight in kilograms,92140,,,,92140,,82521,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,071030,"Vegetables; spinach, New Zealand spinach and orache spinach (garden spinach), uncooked or cooked by steaming or boiling in water, frozen",8,Weight in kilograms,554010,,,,554010,,493910,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,071040,"Vegetables; sweetcorn, uncooked or cooked by steaming or boiling in water, frozen",8,Weight in kilograms,3960,,,,3960,,4743,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,071080,"Vegetables; uncooked or cooked by steaming or boiling in water, n.e.c. in heading no. 0710, frozen",8,Weight in kilograms,10663,,,,10663,,67971,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,071080,"Vegetables; uncooked or cooked by steaming or boiling in water, n.e.c. in heading no. 0710, frozen",8,Weight in kilograms,1113271,,,,1113271,,1190127,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,071090,"Vegetable mixtures; uncooked or cooked by steaming or boiling in water, frozen",8,Weight in kilograms,411450,,,,411450,,372983,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,071120,"Vegetables; olives, provisionally preserved but unsuitable in that state for immediate consumption",8,Weight in kilograms,19536,,,,19536,,20871,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,071190,"Vegetables and mixed vegetables; n.e.c. in heading no. 0711, provisionally preserved but unsuitable in that state for immediate consumption",8,Weight in kilograms,363,,,,363,,3116,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,071220,"Vegetables; onions, whole, cut, sliced, broken or in powder but not further prepared, dried",8,Weight in kilograms,127,,,,127,,184,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,071290,"Vegetables; mixtures of vegetables n.e.c. in heading no. 0712, whole, cut, sliced, broken or in powder but not further prepared, dried",8,Weight in kilograms,292,,,,292,,12479,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,071490,"Vegetable roots and tubers; arrowroot, salep, Jerusalem artichokes and similar roots and tubers (not manioc, sweet potatoes, yams, taro or yautia), high starch or inulin content, fresh, chilled, frozen, dried, sliced or not, or in pellet form; sago pith",8,Weight in kilograms,1429,,,,1429,,6095,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,080212,"Nuts, edible; almonds, fresh or dried, shelled",8,Weight in kilograms,6670,,,,6670,,57589,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,080510,"Fruit, edible; oranges, fresh or dried",8,Weight in kilograms,2277834,,,,2277834,,2249771,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,081110,"Fruit, edible; strawberries, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter",8,Weight in kilograms,6400,,,,6400,,12896,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,081190,"Fruit, edible; fruit and nuts n.e.c. in heading no. 0811, uncooked or cooked, frozen whether or not containing added sugar or other sweetening matter",8,Weight in kilograms,7200,,,,7200,,20151,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,090111,Coffee; not roasted or decaffeinated,8,Weight in kilograms,610,,,,610,,3298,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,090112,"Coffee; decaffeinated, not roasted",8,Weight in kilograms,444588,,,,444588,,1687657,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,090121,"Coffee; roasted, not decaffeinated",8,Weight in kilograms,1,,,,1,,69,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,090121,"Coffee; roasted, not decaffeinated",8,Weight in kilograms,68791,,,,68791,,804811,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,090122,"Coffee; roasted, decaffeinated",8,Weight in kilograms,16364,,,,16364,,229060,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,090210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,1104,,,,1104,,29716,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,090220,"Tea, green; (not fermented), in immediate packings of a content exceeding 3kg",8,Weight in kilograms,51,,,,51,,1339,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,090220,"Tea, green; (not fermented), in immediate packings of a content exceeding 3kg",8,Weight in kilograms,56,,,,56,,1329,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,5,,,,5,,68,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,4490,,,,4490,,42547,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,19,,,,19,,859,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,43,,,,43,,1016,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,090411,"Spices; pepper (of the genus piper), neither crushed nor ground",8,Weight in kilograms,1060,,,,1060,,37632,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,090412,"Spices; pepper (of the genus piper), crushed or ground",8,Weight in kilograms,180,,,,180,,1124,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,090412,"Spices; pepper (of the genus piper), crushed or ground",8,Weight in kilograms,1676,,,,1676,,55219,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,090421,"Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground",8,Weight in kilograms,330,,,,330,,1546,,,0
